age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;y
29;entrepreneur;married;university.degree;no;yes;yes;cellular;nov;thu;265;3;999;0;nonexistent;no
29;entrepreneur;married;basic.6y;no;no;no;telephone;may;fri;217;2;999;0;nonexistent;no
29;entrepreneur;married;basic.6y;no;no;no;cellular;may;tue;118;3;999;0;nonexistent;no
29;entrepreneur;married;university.degree;no;yes;no;telephone;may;thu;423;2;999;0;nonexistent;no
29;entrepreneur;married;university.degree;no;yes;no;cellular;jul;tue;306;2;999;0;nonexistent;no
29;entrepreneur;married;university.degree;no;no;no;telephone;jul;tue;208;5;999;0;nonexistent;no
29;entrepreneur;married;basic.4y;unknown;no;no;telephone;may;mon;567;3;999;1;failure;no
53;self-employed;married;university.degree;no;yes;no;telephone;may;wed;232;1;999;0;nonexistent;no
53;self-employed;married;university.degree;no;no;no;telephone;may;fri;371;2;999;0;nonexistent;no
53;self-employed;married;basic.4y;no;yes;yes;cellular;nov;tue;464;2;999;1;failure;no
53;self-employed;married;basic.9y;no;yes;no;cellular;may;tue;600;4;999;0;nonexistent;no
53;self-employed;married;professional.course;no;yes;no;cellular;jul;thu;9;31;999;0;nonexistent;no
53;self-employed;married;university.degree;no;yes;no;cellular;aug;thu;171;1;999;0;nonexistent;no
53;self-employed;married;university.degree;no;yes;yes;telephone;aug;thu;48;2;999;0;nonexistent;no
53;self-employed;married;university.degree;no;no;yes;telephone;may;tue;202;1;999;0;nonexistent;no
53;self-employed;married;university.degree;no;yes;no;telephone;may;wed;382;10;999;0;nonexistent;no
53;self-employed;married;university.degree;no;no;no;cellular;jul;thu;568;3;999;0;nonexistent;no
60;management;married;university.degree;unknown;yes;no;cellular;aug;tue;66;14;999;0;nonexistent;no
60;management;married;unknown;no;yes;no;cellular;may;thu;336;3;3;5;success;yes
60;management;single;university.degree;no;yes;yes;cellular;mar;wed;194;1;999;0;nonexistent;yes
60;management;married;university.degree;unknown;no;no;telephone;may;fri;409;3;999;0;nonexistent;no
60;management;married;university.degree;no;no;no;telephone;jun;mon;526;2;999;0;nonexistent;yes
60;management;married;basic.4y;unknown;no;no;cellular;may;fri;65;2;999;0;nonexistent;no
60;management;married;university.degree;unknown;no;no;telephone;may;fri;490;1;999;0;nonexistent;no
60;management;married;unknown;unknown;no;no;telephone;jun;mon;100;1;999;0;nonexistent;no
60;management;married;university.degree;no;yes;yes;cellular;jul;thu;395;1;4;2;success;yes
60;management;divorced;university.degree;no;yes;no;telephone;jun;mon;420;4;999;0;nonexistent;no
70;admin.;married;basic.4y;no;no;no;cellular;sep;tue;1962;1;999;2;failure;yes
70;admin.;married;basic.4y;no;no;no;cellular;sep;tue;111;1;3;1;success;no
70;admin.;divorced;university.degree;no;no;no;cellular;mar;mon;83;4;999;0;nonexistent;no
69;housemaid;married;basic.4y;no;no;no;telephone;aug;mon;420;4;999;0;nonexistent;no
64;unemployed;married;basic.4y;no;yes;no;cellular;nov;thu;427;1;999;0;nonexistent;no
64;unemployed;married;university.degree;no;yes;no;cellular;aug;tue;248;1;999;2;failure;no
64;unemployed;divorced;basic.9y;no;yes;no;cellular;oct;wed;604;2;999;0;nonexistent;no
33;blue-collar;single;basic.4y;no;yes;no;cellular;oct;fri;146;1;999;1;failure;no
33;blue-collar;single;basic.9y;unknown;no;no;cellular;may;mon;130;3;999;0;nonexistent;no
33;blue-collar;married;basic.6y;no;yes;no;cellular;jul;tue;376;1;999;0;nonexistent;no
33;blue-collar;single;high.school;no;yes;no;telephone;may;wed;202;2;999;0;nonexistent;no
33;blue-collar;married;basic.9y;no;yes;no;cellular;may;tue;112;4;999;0;nonexistent;no
33;blue-collar;single;basic.9y;no;yes;no;cellular;may;wed;116;2;999;1;failure;no
33;blue-collar;single;high.school;no;yes;no;cellular;mar;wed;203;4;999;1;failure;yes
33;blue-collar;married;basic.9y;unknown;no;yes;cellular;may;wed;190;3;999;0;nonexistent;no
33;blue-collar;married;basic.6y;unknown;no;no;telephone;may;wed;75;1;999;0;nonexistent;no
33;blue-collar;married;basic.9y;no;yes;yes;cellular;may;fri;99;1;999;0;nonexistent;no
18;student;single;unknown;no;yes;no;cellular;aug;wed;561;1;17;2;failure;yes
18;student;single;high.school;no;no;no;telephone;nov;thu;75;1;999;0;nonexistent;no
18;student;single;basic.9y;no;yes;no;cellular;dec;mon;269;1;999;1;failure;no
18;student;single;unknown;no;no;no;telephone;may;wed;110;1;999;2;failure;no
18;student;single;unknown;no;yes;no;cellular;sep;thu;114;1;999;0;nonexistent;no
18;student;single;unknown;no;no;no;cellular;sep;thu;385;1;3;1;success;yes
18;student;single;basic.4y;no;no;no;cellular;apr;thu;108;1;999;0;nonexistent;no
18;student;single;basic.9y;no;no;no;cellular;dec;thu;412;2;999;0;nonexistent;yes
18;student;single;high.school;no;yes;no;cellular;may;fri;251;1;1;2;success;no
18;student;single;unknown;no;yes;yes;telephone;aug;wed;297;1;999;0;nonexistent;no
36;unemployed;married;university.degree;no;no;no;cellular;jul;thu;616;2;999;0;nonexistent;no
36;unemployed;single;university.degree;no;yes;no;cellular;jun;mon;205;1;4;1;success;yes
36;unemployed;single;high.school;no;yes;no;cellular;jul;wed;148;1;999;0;nonexistent;no
36;unemployed;married;unknown;unknown;no;no;telephone;may;mon;33;2;999;0;nonexistent;no
36;unemployed;married;university.degree;unknown;yes;no;cellular;jun;mon;450;1;999;1;failure;no
36;unemployed;single;unknown;unknown;no;no;cellular;jul;thu;189;3;999;0;nonexistent;no
36;unemployed;single;university.degree;no;no;no;cellular;aug;fri;415;1;999;0;nonexistent;no
36;unemployed;single;university.degree;no;yes;no;cellular;may;mon;251;4;999;0;nonexistent;yes
36;unemployed;married;basic.6y;no;no;no;cellular;nov;tue;177;2;999;0;nonexistent;no
36;unemployed;single;basic.4y;unknown;no;no;telephone;may;fri;122;1;999;0;nonexistent;no
25;housemaid;single;basic.9y;no;no;no;telephone;may;fri;130;4;999;0;nonexistent;no
25;housemaid;single;high.school;no;no;no;cellular;jul;wed;1156;1;999;0;nonexistent;no
25;housemaid;married;basic.4y;no;no;no;telephone;jun;wed;362;1;999;0;nonexistent;no
25;housemaid;married;basic.9y;no;no;no;telephone;jun;fri;152;1;999;0;nonexistent;no
25;housemaid;married;basic.9y;no;yes;no;telephone;may;fri;263;2;999;0;nonexistent;no
25;housemaid;single;basic.9y;no;yes;no;cellular;jul;mon;898;5;999;0;nonexistent;no
69;technician;married;professional.course;no;yes;no;cellular;oct;thu;676;1;999;0;nonexistent;no
69;technician;married;professional.course;no;yes;no;cellular;oct;thu;189;1;999;0;nonexistent;no
47;entrepreneur;single;university.degree;unknown;yes;no;telephone;jun;fri;39;3;999;0;nonexistent;no
47;entrepreneur;married;university.degree;no;yes;no;telephone;may;fri;329;3;999;0;nonexistent;no
47;entrepreneur;married;high.school;no;no;no;telephone;may;mon;118;1;999;0;nonexistent;no
47;entrepreneur;married;unknown;unknown;no;no;telephone;may;tue;434;1;999;0;nonexistent;no
47;entrepreneur;married;high.school;no;no;yes;cellular;apr;wed;663;2;999;0;nonexistent;no
47;entrepreneur;married;unknown;unknown;no;no;telephone;jun;fri;1072;2;999;0;nonexistent;no
47;entrepreneur;married;university.degree;no;no;no;cellular;aug;tue;487;3;999;0;nonexistent;yes
47;entrepreneur;married;professional.course;unknown;no;yes;telephone;jun;wed;140;3;999;0;nonexistent;no
47;entrepreneur;married;unknown;unknown;yes;no;cellular;may;tue;197;1;999;0;nonexistent;no
47;entrepreneur;married;university.degree;no;yes;no;cellular;aug;tue;641;2;999;0;nonexistent;yes
37;entrepreneur;married;university.degree;no;no;no;telephone;nov;wed;202;2;999;1;failure;no
37;entrepreneur;married;basic.9y;no;no;no;cellular;may;mon;277;1;9;1;success;no
37;entrepreneur;divorced;high.school;no;no;no;cellular;nov;wed;298;2;999;0;nonexistent;no
37;entrepreneur;married;basic.6y;no;no;no;telephone;may;mon;85;1;999;0;nonexistent;no
37;entrepreneur;married;basic.6y;no;yes;no;cellular;jul;mon;254;1;999;0;nonexistent;no
37;entrepreneur;married;basic.9y;no;no;no;cellular;may;mon;238;2;999;1;failure;no
37;entrepreneur;divorced;university.degree;no;no;yes;cellular;jul;wed;362;1;999;0;nonexistent;no
37;entrepreneur;married;basic.9y;no;no;no;telephone;jun;fri;50;1;999;0;nonexistent;no
37;entrepreneur;divorced;high.school;unknown;no;no;cellular;jul;wed;111;4;999;0;nonexistent;no
37;entrepreneur;married;basic.9y;no;yes;no;telephone;jun;mon;541;1;999;0;nonexistent;no
23;entrepreneur;married;professional.course;no;yes;no;cellular;jul;tue;283;1;999;0;nonexistent;no
23;entrepreneur;married;university.degree;no;yes;no;cellular;aug;thu;87;1;999;0;nonexistent;no
23;entrepreneur;married;professional.course;no;no;no;cellular;jul;tue;58;1;999;0;nonexistent;no
28;technician;divorced;professional.course;unknown;yes;no;telephone;may;thu;174;1;999;0;nonexistent;no
28;technician;single;professional.course;no;yes;no;cellular;jul;mon;1002;3;999;0;nonexistent;yes
28;technician;single;professional.course;no;yes;no;cellular;aug;thu;78;3;999;0;nonexistent;yes
28;technician;single;basic.9y;no;no;no;cellular;may;tue;223;1;999;0;nonexistent;no
28;technician;single;high.school;no;no;no;cellular;jul;mon;568;8;999;0;nonexistent;no
28;technician;married;basic.9y;no;no;no;telephone;may;tue;472;2;999;1;failure;no
28;technician;single;university.degree;no;no;yes;telephone;may;fri;166;4;999;0;nonexistent;no
28;technician;divorced;professional.course;no;yes;no;cellular;may;tue;406;1;999;0;nonexistent;no
28;technician;single;professional.course;no;no;no;cellular;jul;wed;76;2;999;0;nonexistent;no
28;technician;single;professional.course;no;yes;no;cellular;jul;tue;861;3;999;0;nonexistent;no
54;unknown;married;basic.9y;no;yes;no;cellular;jul;tue;174;2;13;2;success;no
54;unknown;married;unknown;unknown;no;no;telephone;may;mon;103;8;999;0;nonexistent;no
56;unemployed;married;unknown;no;no;no;telephone;jul;thu;626;5;999;0;nonexistent;no
56;unemployed;married;basic.9y;no;yes;yes;cellular;nov;fri;322;2;999;0;nonexistent;no
56;unemployed;divorced;basic.4y;no;no;yes;cellular;oct;fri;363;2;5;3;success;yes
56;unemployed;divorced;basic.4y;no;no;no;cellular;mar;wed;577;1;999;0;nonexistent;yes
56;unemployed;divorced;university.degree;unknown;yes;no;telephone;jun;tue;447;3;999;0;nonexistent;no
56;unemployed;divorced;professional.course;no;no;no;telephone;jul;tue;141;1;999;0;nonexistent;no
56;unemployed;married;basic.9y;no;no;no;cellular;may;mon;540;1;999;1;failure;yes
56;unemployed;married;professional.course;no;no;no;cellular;sep;fri;1551;1;999;2;failure;no
56;unemployed;married;high.school;unknown;no;no;telephone;jun;tue;197;3;999;0;nonexistent;no
56;unemployed;divorced;professional.course;no;yes;no;cellular;jul;tue;214;4;999;0;nonexistent;no
40;student;single;high.school;no;no;no;cellular;nov;fri;328;6;999;0;nonexistent;no
49;entrepreneur;married;high.school;no;no;no;cellular;may;tue;141;1;999;0;nonexistent;no
49;entrepreneur;married;university.degree;no;yes;no;cellular;apr;mon;48;1;999;1;failure;no
49;entrepreneur;married;high.school;no;yes;no;telephone;may;mon;135;4;999;0;nonexistent;no
49;entrepreneur;married;university.degree;no;no;no;telephone;jun;mon;171;2;999;0;nonexistent;no
49;entrepreneur;married;university.degree;no;yes;no;cellular;apr;mon;334;1;999;0;nonexistent;no
49;entrepreneur;married;high.school;unknown;no;no;telephone;may;wed;7;12;999;0;nonexistent;no
49;entrepreneur;married;high.school;no;no;no;telephone;may;fri;323;1;999;0;nonexistent;no
49;entrepreneur;married;university.degree;unknown;no;no;telephone;may;fri;379;17;999;0;nonexistent;no
49;entrepreneur;married;university.degree;no;yes;no;cellular;nov;fri;13;2;999;0;nonexistent;no
49;entrepreneur;married;basic.4y;unknown;yes;no;cellular;may;wed;217;2;999;0;nonexistent;no
61;self-employed;divorced;high.school;no;no;no;cellular;aug;tue;92;1;999;0;nonexistent;no
61;self-employed;divorced;university.degree;no;no;no;cellular;mar;fri;102;2;999;1;failure;no
61;technician;married;professional.course;no;no;no;cellular;oct;thu;174;2;999;0;nonexistent;no
61;technician;married;professional.course;no;no;no;cellular;oct;thu;76;1;999;0;nonexistent;no
61;technician;married;professional.course;no;no;no;cellular;oct;thu;106;2;999;1;failure;yes
61;technician;married;university.degree;no;no;no;cellular;apr;tue;50;2;999;0;nonexistent;no
61;technician;divorced;professional.course;no;yes;no;cellular;may;mon;268;3;999;0;nonexistent;yes
50;entrepreneur;married;professional.course;unknown;yes;no;cellular;aug;thu;293;4;999;0;nonexistent;no
50;entrepreneur;married;high.school;no;yes;yes;cellular;may;fri;1326;6;999;1;failure;no
50;entrepreneur;married;basic.4y;no;yes;no;cellular;nov;tue;286;1;999;0;nonexistent;no
50;entrepreneur;married;basic.9y;no;yes;no;telephone;jun;fri;82;2;999;0;nonexistent;no
50;entrepreneur;married;university.degree;no;yes;no;cellular;nov;mon;92;1;999;0;nonexistent;no
50;entrepreneur;married;basic.4y;unknown;yes;no;cellular;jul;thu;175;3;999;0;nonexistent;no
50;entrepreneur;married;basic.4y;unknown;yes;no;cellular;nov;thu;217;1;999;0;nonexistent;no
50;entrepreneur;married;basic.9y;no;yes;no;cellular;nov;tue;100;1;999;1;failure;no
50;entrepreneur;married;university.degree;no;no;no;telephone;nov;tue;209;1;999;0;nonexistent;yes
50;entrepreneur;married;basic.9y;no;no;no;telephone;jun;fri;227;1;999;0;nonexistent;no
35;unemployed;married;university.degree;no;yes;no;cellular;jul;tue;462;4;999;0;nonexistent;no
35;unemployed;married;basic.4y;no;yes;no;cellular;nov;mon;57;1;999;0;nonexistent;no
35;unemployed;married;university.degree;no;no;no;telephone;jun;fri;360;2;999;0;nonexistent;no
35;unemployed;divorced;university.degree;no;yes;yes;cellular;apr;tue;66;1;999;1;failure;no
35;unemployed;married;basic.9y;unknown;unknown;unknown;telephone;jun;wed;60;4;999;0;nonexistent;no
35;unemployed;divorced;high.school;unknown;yes;no;telephone;jun;mon;51;1;999;0;nonexistent;no
35;unemployed;married;high.school;no;yes;no;telephone;may;fri;43;1;999;2;failure;no
35;unemployed;married;professional.course;no;yes;no;cellular;dec;mon;315;1;6;1;success;yes
35;unemployed;married;basic.4y;unknown;unknown;unknown;telephone;may;thu;71;4;999;0;nonexistent;no
35;unemployed;single;basic.9y;no;yes;yes;cellular;jul;fri;50;3;999;0;nonexistent;no
51;retired;married;university.degree;unknown;no;no;cellular;jul;thu;110;3;999;0;nonexistent;no
51;retired;married;basic.9y;unknown;yes;no;cellular;jul;fri;276;1;999;0;nonexistent;no
51;retired;married;basic.9y;no;yes;no;cellular;jul;tue;109;2;999;0;nonexistent;no
51;retired;divorced;basic.4y;no;yes;yes;cellular;nov;mon;94;1;999;0;nonexistent;no
51;retired;married;basic.9y;no;no;no;cellular;jul;fri;180;2;999;0;nonexistent;no
51;retired;married;university.degree;no;yes;yes;telephone;may;tue;235;5;999;0;nonexistent;no
51;retired;divorced;professional.course;no;yes;no;cellular;jul;mon;70;3;999;0;nonexistent;no
51;retired;married;university.degree;no;no;no;cellular;aug;wed;142;1;999;0;nonexistent;no
51;retired;divorced;university.degree;no;yes;yes;telephone;jun;tue;342;3;999;0;nonexistent;no
51;retired;married;basic.4y;unknown;yes;yes;telephone;may;tue;394;1;999;0;nonexistent;no
58;entrepreneur;divorced;university.degree;no;no;no;telephone;jun;thu;40;2;999;0;nonexistent;no
58;entrepreneur;married;university.degree;no;no;yes;cellular;jul;wed;137;1;999;0;nonexistent;no
58;entrepreneur;married;basic.4y;no;yes;no;telephone;nov;mon;73;1;999;0;nonexistent;no
58;entrepreneur;married;basic.4y;unknown;yes;no;cellular;nov;tue;185;4;999;0;nonexistent;no
58;entrepreneur;married;university.degree;no;no;no;telephone;jul;wed;175;1;999;0;nonexistent;no
58;entrepreneur;married;basic.4y;no;no;no;cellular;nov;mon;104;2;999;0;nonexistent;no
58;entrepreneur;married;university.degree;unknown;no;no;telephone;jun;fri;218;1;999;0;nonexistent;no
58;entrepreneur;married;university.degree;no;no;no;telephone;jul;wed;38;1;999;0;nonexistent;no
58;entrepreneur;married;university.degree;unknown;no;no;telephone;may;fri;107;4;999;0;nonexistent;no
58;entrepreneur;married;university.degree;unknown;yes;yes;telephone;jun;thu;43;1;999;0;nonexistent;no
80;blue-collar;married;high.school;no;no;no;cellular;apr;fri;105;6;999;3;failure;no
30;housemaid;married;high.school;no;yes;no;telephone;may;wed;207;1;999;0;nonexistent;no
30;housemaid;married;high.school;unknown;yes;no;telephone;may;fri;175;2;999;0;nonexistent;no
30;housemaid;married;high.school;unknown;yes;yes;telephone;jun;mon;18;1;999;0;nonexistent;no
30;housemaid;married;basic.6y;no;yes;no;cellular;aug;mon;249;5;999;0;nonexistent;no
30;housemaid;married;high.school;unknown;no;no;telephone;may;thu;159;1;999;0;nonexistent;no
30;housemaid;married;high.school;no;yes;no;cellular;may;tue;84;1;999;0;nonexistent;no
30;housemaid;married;university.degree;no;yes;no;cellular;aug;wed;195;7;999;0;nonexistent;no
30;housemaid;married;high.school;unknown;yes;no;telephone;may;fri;67;13;999;0;nonexistent;no
30;housemaid;married;high.school;unknown;no;no;telephone;jun;wed;484;5;999;0;nonexistent;no
30;housemaid;married;university.degree;no;yes;no;cellular;aug;thu;111;3;999;0;nonexistent;no
21;technician;single;professional.course;no;no;no;telephone;jun;wed;54;4;999;0;nonexistent;no
36;retired;married;unknown;no;no;no;telephone;jul;thu;269;2;999;0;nonexistent;no
36;retired;married;unknown;no;no;no;telephone;jul;thu;88;1;999;0;nonexistent;no
36;retired;married;unknown;no;no;no;telephone;jul;thu;88;1;999;0;nonexistent;no
36;retired;married;high.school;no;yes;no;cellular;apr;thu;98;6;999;0;nonexistent;no
58;technician;married;basic.4y;no;no;no;telephone;jun;mon;317;1;999;0;nonexistent;no
58;technician;married;professional.course;no;no;no;cellular;aug;tue;704;2;999;0;nonexistent;yes
